customer_id,first_name,last_name,email,phone_number,account_status,kyc_verified,account_created_at,primary_location_id
CUST-5f91c260,First7048,Last7048,user7048@example.com,555-4398670,Active,true,2025-04-27 21:49:44,LOC-f7fbd233
CUST-72916987,First7049,Last7049,user7049@example.com,555-6777721,Active,false,2025-06-18 23:25:14,LOC-3e688a6f
CUST-63c471d8,First7050,Last7050,user7050@example.com,555-5854085,Active,true,2025-02-16 13:17:08,LOC-d7b9266c
CUST-bea89d1e,First7051,Last7051,user7051@example.com,555-3586600,Active,true,2025-04-13 23:01:51,LOC-e39d4c5f
CUST-ba6ae1fc,First7052,Last7052,user7052@example.com,555-4579720,Active,true,2025-07-18 22:03:39,LOC-3abecb9e
CUST-4e0757fe,First7053,Last7053,user7053@example.com,555-7260737,Active,true,2025-06-07 02:21:09,LOC-9b286f1f
CUST-e6a577ce,First7054,Last7054,user7054@example.com,555-6124729,Active,true,2025-05-17 06:17:13,LOC-543c217b
CUST-beb51041,First7055,Last7055,user7055@example.com,555-2363714,Active,false,2025-06-14 00:15:41,LOC-f2e56171
CUST-8a9e774a,First7056,Last7056,user7056@example.com,555-6073065,Active,false,2025-05-15 11:38:23,LOC-dd642930
CUST-0911b9f4,First7057,Last7057,user7057@example.com,555-5081656,Active,true,2025-07-07 04:15:55,LOC-d58741c1
CUST-d29007c7,First7058,Last7058,user7058@example.com,555-6543335,Active,true,2025-04-16 23:23:31,LOC-84152bb4
CUST-758c8e9e,First7059,Last7059,user7059@example.com,555-3125550,Active,true,2025-02-24 09:09:07,LOC-ff37f3a9
CUST-e94f4978,First7060,Last7060,user7060@example.com,555-1017512,Active,true,2025-04-07 09:13:38,LOC-a0fa69ea
CUST-f98ad25b,First7061,Last7061,user7061@example.com,555-8852006,Active,true,2025-01-30 00:06:52,LOC-a542d1cc
CUST-ed898941,First7062,Last7062,user7062@example.com,555-1061963,Active,true,2025-04-01 12:22:14,LOC-9cc017ff
CUST-d32bd28c,First7063,Last7063,user7063@example.com,555-4563749,Active,true,2025-04-30 05:54:56,LOC-62993d57
CUST-148a0da7,First7064,Last7064,user7064@example.com,555-5707213,Active,true,2025-04-04 10:14:09,LOC-8684adad
CUST-50a14fd1,First7065,Last7065,user7065@example.com,555-2628697,Active,true,2025-04-10 20:37:55,LOC-d6abec44
CUST-fb835cce,First7066,Last7066,user7066@example.com,555-8975483,Active,true,2025-01-17 18:47:07,LOC-75437794
CUST-03cb608e,First7067,Last7067,user7067@example.com,555-1947932,Active,true,2025-01-26 17:49:53,LOC-1ed21e17
CUST-df75ba11,First7068,Last7068,user7068@example.com,555-7339416,Active,true,2025-05-09 22:24:39,LOC-d3298b69
CUST-ab2054b1,First7069,Last7069,user7069@example.com,555-2844172,Active,false,2025-05-15 09:20:14,LOC-85db4531
CUST-392e137f,First7070,Last7070,user7070@example.com,555-9273952,Active,true,2025-01-05 13:30:05,LOC-bfd4cee7
CUST-ade9e936,First7071,Last7071,user7071@example.com,555-7208672,Active,false,2025-04-08 07:12:49,LOC-001b69a3
CUST-3d6922d4,First7072,Last7072,user7072@example.com,555-9000905,Active,true,2025-06-12 22:50:35,LOC-61fab0ee
CUST-1ab86932,First7073,Last7073,user7073@example.com,555-9370029,Active,false,2025-04-05 23:18:31,LOC-0c3cb31b
CUST-3de0c226,First7074,Last7074,user7074@example.com,555-4887408,Active,true,2025-05-07 15:34:30,LOC-75437794
CUST-cd6b4780,First7075,Last7075,user7075@example.com,555-1518093,Active,false,2025-07-09 04:56:20,LOC-0247b570
CUST-ffd15b0c,First7076,Last7076,user7076@example.com,555-1684431,Active,true,2025-04-10 01:53:31,LOC-9da0db3e
CUST-26fa7e44,First7077,Last7077,user7077@example.com,555-5876704,Active,true,2025-04-27 23:10:12,LOC-88d83608
CUST-249c754b,First7078,Last7078,user7078@example.com,555-4806303,Suspended,true,2025-06-25 19:55:47,LOC-c7141c29
CUST-4c08d184,First7079,Last7079,user7079@example.com,555-9990125,Active,true,2025-01-06 10:33:40,LOC-78073ae2
CUST-ab345b4a,First7080,Last7080,user7080@example.com,555-5048324,Active,false,2025-02-28 17:26:11,LOC-b5c9d2d0
CUST-d8f20108,First7081,Last7081,user7081@example.com,555-6939205,Active,true,2025-06-27 01:51:23,LOC-51e8b734
CUST-2e0b437e,First7082,Last7082,user7082@example.com,555-3637131,Active,true,2025-03-22 22:08:10,LOC-061671fa
CUST-98a09b79,First7083,Last7083,user7083@example.com,555-8828781,Active,true,2025-04-05 07:36:33,LOC-11202daa
CUST-ea0a5c5c,First7084,Last7084,user7084@example.com,555-1621275,Active,true,2025-05-13 11:00:45,LOC-d403ea40
CUST-789665a6,First7085,Last7085,user7085@example.com,555-1260615,Active,false,2025-05-27 04:21:10,LOC-ac08b136
CUST-8ccf6f2b,First7086,Last7086,user7086@example.com,555-1294593,Suspended,false,2025-04-16 06:17:34,LOC-748d120f
CUST-4268053e,First7087,Last7087,user7087@example.com,555-3468986,Active,true,2025-05-27 23:51:23,LOC-e505c3de
CUST-da81c8e1,First7088,Last7088,user7088@example.com,555-6895794,Active,true,2025-05-17 01:08:04,LOC-38ad64e0
CUST-e189765b,First7089,Last7089,user7089@example.com,555-8769954,Active,true,2025-04-27 18:12:29,LOC-92c8be22
CUST-86bacd98,First7090,Last7090,user7090@example.com,555-6473493,Active,true,2025-04-16 21:41:44,LOC-c3c81b58
CUST-695ab742,First7091,Last7091,user7091@example.com,555-2277641,Active,true,2025-05-21 02:11:58,LOC-781f0b82
CUST-8b1284e2,First7092,Last7092,user7092@example.com,555-2181913,Active,true,2025-01-16 06:47:05,LOC-0c82c3ba
CUST-98275b62,First7093,Last7093,user7093@example.com,555-6857835,Active,true,2025-05-04 00:45:14,LOC-763959fc
CUST-34e728b4,First7094,Last7094,user7094@example.com,555-4440232,Active,true,2025-04-06 00:00:45,LOC-07a9fdfc
CUST-6510d958,First7095,Last7095,user7095@example.com,555-8065159,Active,true,2025-02-17 03:02:00,LOC-81e12fd5
CUST-17531b07,First7096,Last7096,user7096@example.com,555-2450356,Active,false,2025-07-03 19:04:30,LOC-1e9e79f2
CUST-5eca104c,First7097,Last7097,user7097@example.com,555-9633565,Active,false,2025-02-02 08:05:24,LOC-b44b74d4
CUST-a4b1cd86,First7098,Last7098,user7098@example.com,555-4009860,Active,true,2025-03-07 14:17:41,LOC-7fdbee47
CUST-ec5e74ee,First7099,Last7099,user7099@example.com,555-8491949,Active,true,2025-05-26 19:13:17,LOC-33a7693f
CUST-3fd0628e,First7100,Last7100,user7100@example.com,555-4277544,Suspended,true,2025-03-20 03:02:40,LOC-08f22427
CUST-3e23ee4b,First7101,Last7101,user7101@example.com,555-4965728,Active,true,2025-07-02 03:52:06,LOC-c7a6d73c
CUST-7b6b54b1,First7102,Last7102,user7102@example.com,555-2643444,Active,true,2025-05-31 16:15:46,LOC-4fd1932a
CUST-056d6a2a,First7103,Last7103,user7103@example.com,555-6890556,Suspended,true,2025-05-03 22:28:12,LOC-11157aa8
CUST-2d42aa06,First7104,Last7104,user7104@example.com,555-8505181,Active,true,2025-07-05 10:25:07,LOC-7fbd6c63
CUST-6b6cddb6,First7105,Last7105,user7105@example.com,555-5191180,Active,false,2025-05-30 08:04:19,LOC-3db8ae85
CUST-0bf964c8,First7106,Last7106,user7106@example.com,555-8786540,Active,true,2025-02-24 03:03:42,LOC-51e8b734
CUST-010a59ea,First7107,Last7107,user7107@example.com,555-4031153,Active,true,2025-03-19 04:24:56,LOC-cba85eb9
CUST-a87fd41d,First7108,Last7108,user7108@example.com,555-3727585,Suspended,false,2025-07-06 13:56:30,LOC-ec2cf68a
CUST-634b076f,First7109,Last7109,user7109@example.com,555-2638651,Active,true,2025-06-27 21:05:48,LOC-eab93e8d
CUST-573ae1e1,First7110,Last7110,user7110@example.com,555-5628917,Active,true,2025-01-02 12:59:38,LOC-bdf31f93
CUST-58877a75,First7111,Last7111,user7111@example.com,555-7309757,Active,true,2025-05-18 08:35:42,LOC-b75504ce
CUST-c6c6eaf0,First7112,Last7112,user7112@example.com,555-9349764,Active,true,2025-03-22 11:06:59,LOC-5c0ec44c
CUST-de997bce,First7113,Last7113,user7113@example.com,555-9030256,Active,true,2025-03-18 20:56:30,LOC-f2a2555d
CUST-3e50f139,First7114,Last7114,user7114@example.com,555-3863534,Active,true,2025-01-15 08:39:13,LOC-ddbe305f
CUST-657e7bbc,First7115,Last7115,user7115@example.com,555-3070634,Active,false,2025-04-23 19:06:23,LOC-398971cf
CUST-70b3e741,First7116,Last7116,user7116@example.com,555-5497709,Active,true,2025-01-12 22:25:49,LOC-2618d17f
CUST-5df3ccfa,First7117,Last7117,user7117@example.com,555-2615965,Active,false,2025-02-26 19:23:03,LOC-41d68b24
CUST-c1c541db,First7118,Last7118,user7118@example.com,555-9335797,Active,false,2025-04-26 09:49:43,LOC-9616bff7
CUST-2ba7b329,First7119,Last7119,user7119@example.com,555-5792410,Active,true,2025-02-20 16:26:57,LOC-1e06ea81
CUST-e8c15596,First7120,Last7120,user7120@example.com,555-6508249,Suspended,true,2025-03-03 23:48:14,LOC-d8a41123
CUST-40f907a0,First7121,Last7121,user7121@example.com,555-3413900,Suspended,true,2025-06-21 00:47:23,LOC-706c77fe
CUST-b560ffdf,First7122,Last7122,user7122@example.com,555-6274800,Active,true,2025-02-28 20:10:05,LOC-eb4ed6c9
CUST-8ad204ce,First7123,Last7123,user7123@example.com,555-8692964,Active,true,2025-04-26 21:38:44,LOC-cdca5209
CUST-0a05b27d,First7124,Last7124,user7124@example.com,555-3221597,Active,true,2025-05-28 23:38:20,LOC-143c88f4
CUST-aadfda5d,First7125,Last7125,user7125@example.com,555-2220815,Active,false,2025-01-21 17:10:43,LOC-cb761bcd
CUST-3e3a9a27,First7126,Last7126,user7126@example.com,555-2752711,Active,true,2025-03-01 02:35:57,LOC-566fe368
CUST-ada9d90a,First7127,Last7127,user7127@example.com,555-4911969,Active,true,2025-03-23 11:59:45,LOC-dccbeb57
CUST-e100b736,First7128,Last7128,user7128@example.com,555-6557214,Active,true,2025-05-20 05:38:13,LOC-0a109388
CUST-2aea3b4b,First7129,Last7129,user7129@example.com,555-6096052,Active,true,2025-01-26 21:08:19,LOC-7f120669
CUST-e8e43cd1,First7130,Last7130,user7130@example.com,555-2670442,Active,true,2025-02-22 00:05:30,LOC-d86ef5fa
CUST-11c7b92e,First7131,Last7131,user7131@example.com,555-5235752,Active,true,2025-06-27 09:37:20,LOC-077f854c
CUST-13de46f6,First7132,Last7132,user7132@example.com,555-6610829,Active,true,2025-07-02 13:11:25,LOC-b003f588
CUST-b0643e64,First7133,Last7133,user7133@example.com,555-2903886,Active,true,2025-03-19 02:39:50,LOC-b39f4335
CUST-f0914a4d,First7134,Last7134,user7134@example.com,555-3278504,Active,true,2025-01-20 22:01:14,LOC-f002c469
CUST-73ffb6c3,First7135,Last7135,user7135@example.com,555-7795649,Active,true,2025-03-26 11:42:14,LOC-958d97d1
CUST-529cb5e3,First7136,Last7136,user7136@example.com,555-1463332,Active,false,2025-06-06 17:20:47,LOC-a72fbc67
CUST-7af020fa,First7137,Last7137,user7137@example.com,555-2144955,Active,true,2025-02-24 15:44:18,LOC-1f5aa91b
CUST-f1ced3a4,First7138,Last7138,user7138@example.com,555-5037678,Active,true,2025-05-12 07:43:33,LOC-e967318f
CUST-08f0b09a,First7139,Last7139,user7139@example.com,555-6049108,Suspended,true,2025-02-06 17:40:34,LOC-95c4073c
CUST-05117d6b,First7140,Last7140,user7140@example.com,555-2969768,Closed,true,2025-01-24 20:04:36,LOC-1aaa3f3d
CUST-dd7fd6e6,First7141,Last7141,user7141@example.com,555-4587215,Active,false,2025-07-18 05:47:11,LOC-0e5b8b27
CUST-c3a545b5,First7142,Last7142,user7142@example.com,555-7208109,Active,true,2025-05-31 08:43:36,LOC-61c1f753
CUST-b2246971,First7143,Last7143,user7143@example.com,555-5909874,Active,false,2025-06-01 14:29:28,LOC-16a734c5
CUST-2a37bcaa,First7144,Last7144,user7144@example.com,555-8552404,Active,true,2025-03-19 17:58:15,LOC-99630ee7
CUST-74ee37ad,First7145,Last7145,user7145@example.com,555-1545488,Active,true,2025-01-01 09:12:53,LOC-098144f3
CUST-d3108d11,First7146,Last7146,user7146@example.com,555-1505208,Active,true,2025-04-01 10:33:50,LOC-cad91faa
CUST-e22bc021,First7147,Last7147,user7147@example.com,555-8838002,Active,true,2025-01-30 17:42:12,LOC-dc8200af
CUST-86eab0a7,First7148,Last7148,user7148@example.com,555-1018519,Active,false,2025-04-05 06:41:51,LOC-48b6b2bf
CUST-8912e62d,First7149,Last7149,user7149@example.com,555-3902770,Active,true,2025-01-18 16:11:05,LOC-2660647f
CUST-14e7561d,First7150,Last7150,user7150@example.com,555-1068384,Active,true,2025-02-28 01:58:28,LOC-b6bf2610
CUST-a6912dc1,First7151,Last7151,user7151@example.com,555-1185693,Active,true,2025-07-18 02:04:30,LOC-6d6cd56d
CUST-728eaef8,First7152,Last7152,user7152@example.com,555-6134385,Active,true,2025-04-11 00:59:06,LOC-88d83608
CUST-46d61479,First7153,Last7153,user7153@example.com,555-7657801,Suspended,true,2025-05-06 05:28:34,LOC-54456d93
CUST-136274a7,First7154,Last7154,user7154@example.com,555-2157477,Active,true,2025-04-17 10:03:31,LOC-7fdbee47
CUST-ac244467,First7155,Last7155,user7155@example.com,555-2565894,Active,false,2025-05-14 02:30:42,LOC-556404d2
CUST-50e4c27b,First7156,Last7156,user7156@example.com,555-3790734,Active,false,2025-04-22 21:21:58,LOC-74740fc8
CUST-63adc3e6,First7157,Last7157,user7157@example.com,555-3578272,Active,false,2025-02-28 11:08:56,LOC-91227c0b
CUST-921f7f4d,First7158,Last7158,user7158@example.com,555-9326565,Active,true,2025-07-10 02:57:45,LOC-1dd3ce3b
CUST-e94101df,First7159,Last7159,user7159@example.com,555-8466078,Suspended,true,2025-06-14 00:46:42,LOC-a159da24
CUST-ed83c3dc,First7160,Last7160,user7160@example.com,555-3470362,Active,true,2025-07-10 08:03:50,LOC-62734c86
CUST-359a895b,First7161,Last7161,user7161@example.com,555-1740810,Active,true,2025-01-27 12:38:27,LOC-e1316420
CUST-d2ed83a9,First7162,Last7162,user7162@example.com,555-2756200,Closed,true,2025-05-10 04:30:46,LOC-f2978d12
CUST-f162b93a,First7163,Last7163,user7163@example.com,555-6764657,Active,true,2025-01-12 06:37:26,LOC-11202daa
CUST-f7ed5741,First7164,Last7164,user7164@example.com,555-9524349,Active,true,2025-02-18 05:58:41,LOC-b6bf2610
CUST-3aa6914a,First7165,Last7165,user7165@example.com,555-6908121,Active,true,2025-06-19 07:04:05,LOC-91cba28e
CUST-aed0bd6b,First7166,Last7166,user7166@example.com,555-6537513,Active,true,2025-05-22 21:50:28,LOC-67918f2f
CUST-3c4580a2,First7167,Last7167,user7167@example.com,555-5468324,Active,true,2025-07-09 09:16:42,LOC-0cfa58b3
CUST-ffcc7c7f,First7168,Last7168,user7168@example.com,555-8165410,Suspended,false,2025-07-05 23:42:28,LOC-52a0a6b0
CUST-5df8cf4c,First7169,Last7169,user7169@example.com,555-6641520,Active,true,2025-02-11 21:09:58,LOC-fec0631a
CUST-fd116ef4,First7170,Last7170,user7170@example.com,555-7759019,Active,true,2025-01-27 09:52:30,LOC-3e2da244
CUST-16a77555,First7171,Last7171,user7171@example.com,555-8030079,Active,true,2025-01-26 17:46:08,LOC-1c330740
CUST-aa746019,First7172,Last7172,user7172@example.com,555-2977907,Active,true,2025-06-13 23:36:14,LOC-2ed3249f
CUST-7b59f78c,First7173,Last7173,user7173@example.com,555-7184824,Active,true,2025-03-12 14:46:55,LOC-d9b02f0f
CUST-a8bdeaf1,First7174,Last7174,user7174@example.com,555-3587237,Active,true,2025-06-18 13:22:15,LOC-7fdbee47
CUST-9113128a,First7175,Last7175,user7175@example.com,555-6709042,Active,false,2025-03-08 01:05:27,LOC-95d0704c
CUST-31216a7d,First7176,Last7176,user7176@example.com,555-6349476,Active,true,2025-06-30 01:32:06,LOC-e7a9085c
CUST-09d68703,First7177,Last7177,user7177@example.com,555-3755639,Active,true,2025-01-02 15:24:03,LOC-60628989
CUST-29667e4a,First7178,Last7178,user7178@example.com,555-2553521,Active,true,2025-01-15 01:50:48,LOC-7e05b9b3
CUST-57990b43,First7179,Last7179,user7179@example.com,555-3432663,Active,true,2025-01-06 13:03:47,LOC-17eeb3af
CUST-1b156516,First7180,Last7180,user7180@example.com,555-8020952,Active,true,2025-01-01 07:50:19,LOC-4c3ac5c1
CUST-cfab2659,First7181,Last7181,user7181@example.com,555-5128260,Active,true,2025-01-20 01:00:47,LOC-4b296547
CUST-ddac9a03,First7182,Last7182,user7182@example.com,555-9094351,Active,true,2025-05-05 12:29:27,LOC-aaa16d43
CUST-0536a804,First7183,Last7183,user7183@example.com,555-7452348,Active,false,2025-06-08 14:30:22,LOC-f190bfd2
CUST-92645f58,First7184,Last7184,user7184@example.com,555-3447184,Active,true,2025-06-22 17:31:12,LOC-b38a7470
CUST-a9f4a4af,First7185,Last7185,user7185@example.com,555-2687578,Active,true,2025-05-09 20:27:48,LOC-c5de9796
CUST-5548b01e,First7186,Last7186,user7186@example.com,555-4489676,Active,true,2025-04-17 03:25:10,LOC-bfaf2f3c
CUST-5fd878c7,First7187,Last7187,user7187@example.com,555-3644588,Active,true,2025-03-18 15:55:18,LOC-95419244
CUST-d85bc8c0,First7188,Last7188,user7188@example.com,555-2002532,Active,true,2025-03-16 22:28:55,LOC-cfc46702
CUST-2938af4b,First7189,Last7189,user7189@example.com,555-2402829,Closed,true,2025-01-03 12:03:23,LOC-22f0bef4
CUST-668ac35a,First7190,Last7190,user7190@example.com,555-8271666,Active,false,2025-02-10 22:24:03,LOC-7dab6492
CUST-dcbec2bc,First7191,Last7191,user7191@example.com,555-7077646,Active,true,2025-01-03 06:23:06,LOC-05a624a6
CUST-eb39141c,First7192,Last7192,user7192@example.com,555-2938743,Active,true,2025-06-09 22:26:04,LOC-dc72268c
CUST-c95342d2,First7193,Last7193,user7193@example.com,555-6518392,Active,true,2025-02-16 01:00:41,LOC-c47da7bc
CUST-ba1c8c30,First7194,Last7194,user7194@example.com,555-8740084,Active,true,2025-05-28 01:29:22,LOC-96dce660
CUST-6d71e731,First7195,Last7195,user7195@example.com,555-4330865,Active,true,2025-04-29 16:05:18,LOC-08f22427
CUST-9e57bad9,First7196,Last7196,user7196@example.com,555-9640051,Suspended,true,2025-04-23 16:19:47,LOC-80e448ed
CUST-5cc4ff2b,First7197,Last7197,user7197@example.com,555-4666532,Active,false,2025-04-26 21:21:20,LOC-5ad3b58d
CUST-a44f8f05,First7198,Last7198,user7198@example.com,555-2515389,Active,true,2025-03-30 15:38:58,LOC-82701f00
CUST-9ea289c3,First7199,Last7199,user7199@example.com,555-6850294,Active,true,2025-07-06 18:49:16,LOC-3e2da244
CUST-caf59b6b,First7200,Last7200,user7200@example.com,555-7673991,Suspended,true,2025-07-18 13:27:19,LOC-5890a68e
CUST-19e5f714,First7201,Last7201,user7201@example.com,555-2247769,Active,true,2025-05-22 15:02:56,LOC-01a5f076
CUST-70e0deac,First7202,Last7202,user7202@example.com,555-4022511,Active,true,2025-03-20 19:33:46,LOC-aea00c1d
CUST-d38e9742,First7203,Last7203,user7203@example.com,555-2857696,Active,true,2025-02-20 11:21:24,LOC-55b65c9b
CUST-6737f0f8,First7204,Last7204,user7204@example.com,555-7164035,Active,true,2025-01-30 19:38:24,LOC-01ed82bc
CUST-f6072374,First7205,Last7205,user7205@example.com,555-8269793,Active,true,2025-05-02 20:30:28,LOC-8edf9c2e
CUST-13883143,First7206,Last7206,user7206@example.com,555-6242976,Active,true,2025-04-12 15:46:38,LOC-08a0c0f8
CUST-46c4d970,First7207,Last7207,user7207@example.com,555-6118616,Active,true,2025-06-07 18:00:03,LOC-d58741c1
CUST-6a17ac8d,First7208,Last7208,user7208@example.com,555-2319309,Active,false,2025-06-13 09:26:44,LOC-55c80bd5
CUST-b2b0c0fc,First7209,Last7209,user7209@example.com,555-7784664,Active,true,2025-03-24 13:35:25,LOC-b61693b0
CUST-a8d8bfc0,First7210,Last7210,user7210@example.com,555-9644732,Active,true,2025-04-09 23:19:22,LOC-5aebf3d5
CUST-15251a41,First7211,Last7211,user7211@example.com,555-9245523,Active,true,2025-07-05 19:57:18,LOC-bdf31f93
CUST-416b04bd,First7212,Last7212,user7212@example.com,555-8857339,Active,false,2025-05-22 11:46:28,LOC-eeaf30a4
CUST-f11e5a2b,First7213,Last7213,user7213@example.com,555-3344123,Active,true,2025-07-08 04:09:06,LOC-6b64d48d
CUST-2327abfa,First7214,Last7214,user7214@example.com,555-5747189,Active,true,2025-01-22 18:22:43,LOC-06b2fc8b
CUST-f2a7da96,First7215,Last7215,user7215@example.com,555-3921308,Suspended,true,2025-07-06 01:39:33,LOC-5c0ec44c
CUST-075d3e31,First7216,Last7216,user7216@example.com,555-4357758,Active,true,2025-03-15 07:06:28,LOC-a72a75a9
CUST-087cc84d,First7217,Last7217,user7217@example.com,555-7117375,Active,true,2025-01-31 19:07:30,LOC-49941e81
CUST-3fd69ec4,First7218,Last7218,user7218@example.com,555-7917739,Active,false,2025-03-01 20:49:35,LOC-50d2dec1
CUST-fc247789,First7219,Last7219,user7219@example.com,555-7868031,Active,true,2025-02-13 09:09:50,LOC-b61693b0
CUST-11040bfa,First7220,Last7220,user7220@example.com,555-7575138,Active,true,2025-05-09 13:05:36,LOC-7a380b9c
CUST-28a4f725,First7221,Last7221,user7221@example.com,555-2808223,Active,true,2025-03-10 06:10:30,LOC-97da11a2
CUST-ed30d9cd,First7222,Last7222,user7222@example.com,555-3026736,Active,true,2025-05-15 11:29:41,LOC-04900c33
CUST-34c43d71,First7223,Last7223,user7223@example.com,555-6630507,Active,true,2025-02-24 20:29:20,LOC-d51f5c94
CUST-caa79697,First7224,Last7224,user7224@example.com,555-4581193,Active,true,2025-06-30 20:59:20,LOC-da79560d
CUST-4e55a240,First7225,Last7225,user7225@example.com,555-3100519,Active,true,2025-05-23 21:57:27,LOC-d56f6016
CUST-31480a25,First7226,Last7226,user7226@example.com,555-6700762,Active,true,2025-06-30 00:44:46,LOC-00c457cf
CUST-47f8ac79,First7227,Last7227,user7227@example.com,555-7518170,Active,true,2025-06-25 22:30:44,LOC-aaa16d43
CUST-8c21c0ca,First7228,Last7228,user7228@example.com,555-7456291,Active,false,2025-01-22 13:05:31,LOC-23247fba
CUST-e2eb832a,First7229,Last7229,user7229@example.com,555-1911255,Active,true,2025-01-23 16:30:27,LOC-67bc485a
CUST-2b05a970,First7230,Last7230,user7230@example.com,555-1921332,Closed,true,2025-04-19 16:16:03,LOC-5e6a9bd7
CUST-1c695e9f,First7231,Last7231,user7231@example.com,555-8917975,Active,true,2025-02-18 01:48:57,LOC-34920858
CUST-6e058c3d,First7232,Last7232,user7232@example.com,555-5232368,Active,true,2025-02-19 03:45:42,LOC-e77e34e1
CUST-2643fba4,First7233,Last7233,user7233@example.com,555-1957251,Active,true,2025-02-21 09:21:50,LOC-a5c97d0a
CUST-77569344,First7234,Last7234,user7234@example.com,555-6643545,Active,true,2025-03-07 09:14:43,LOC-e2e59223
CUST-08ddd67e,First7235,Last7235,user7235@example.com,555-4981862,Active,true,2025-01-27 04:58:43,LOC-752d1987
CUST-9b79ecb2,First7236,Last7236,user7236@example.com,555-3893793,Active,false,2025-04-01 06:12:11,LOC-ce4a4296
CUST-4c095183,First7237,Last7237,user7237@example.com,555-6128947,Active,true,2025-01-27 16:13:17,LOC-a7903ea9
CUST-e66d147b,First7238,Last7238,user7238@example.com,555-5396893,Active,true,2025-02-11 03:14:07,LOC-0d1b0397
CUST-aa4fd2fb,First7239,Last7239,user7239@example.com,555-1103964,Active,false,2025-07-01 09:30:10,LOC-14dddf13
CUST-8b512e84,First7240,Last7240,user7240@example.com,555-1412695,Active,false,2025-06-19 11:07:06,LOC-4d873e80
CUST-568b9d4c,First7241,Last7241,user7241@example.com,555-8217255,Active,true,2025-07-13 23:27:59,LOC-513e6961
CUST-2d4523c6,First7242,Last7242,user7242@example.com,555-9842749,Active,true,2025-02-06 06:58:23,LOC-c5397349
CUST-3cc88f96,First7243,Last7243,user7243@example.com,555-9476445,Suspended,true,2025-03-08 13:41:31,LOC-0f0e8c9d
CUST-0f23b751,First7244,Last7244,user7244@example.com,555-5748236,Active,true,2025-04-27 14:03:46,LOC-580815ca
CUST-1caf02f5,First7245,Last7245,user7245@example.com,555-2620131,Active,true,2025-07-17 05:26:46,LOC-9b01476b
CUST-f3faaecd,First7246,Last7246,user7246@example.com,555-4192824,Active,true,2025-01-03 10:51:51,LOC-5e6a9bd7
CUST-800fab01,First7247,Last7247,user7247@example.com,555-3878283,Active,true,2025-07-08 21:28:10,LOC-04c1cddc
CUST-5cb1fac9,First7248,Last7248,user7248@example.com,555-9681849,Active,true,2025-06-27 20:39:56,LOC-7fa2ec94
CUST-1f634431,First7249,Last7249,user7249@example.com,555-2383179,Suspended,true,2025-05-20 21:42:33,LOC-5a8d6433
CUST-f1aa0ee4,First7250,Last7250,user7250@example.com,555-9492179,Active,true,2025-01-15 02:14:31,LOC-ffd7dd44
CUST-1785f076,First7251,Last7251,user7251@example.com,555-1489009,Active,true,2025-06-11 18:24:51,LOC-5c431c5c
CUST-76bbcbd3,First7252,Last7252,user7252@example.com,555-7552304,Active,true,2025-06-02 11:40:35,LOC-a159da24
CUST-962ca157,First7253,Last7253,user7253@example.com,555-1039926,Active,true,2025-03-09 08:34:22,LOC-b991b23e
CUST-e93fa8bf,First7254,Last7254,user7254@example.com,555-1471327,Active,true,2025-03-09 11:20:16,LOC-b241381a
CUST-df4d724b,First7255,Last7255,user7255@example.com,555-7527405,Active,true,2025-04-01 10:33:29,LOC-b5c64ff8
CUST-560879e9,First7256,Last7256,user7256@example.com,555-2590803,Active,false,2025-01-20 08:36:11,LOC-51e8b734
CUST-6c9e1d57,First7257,Last7257,user7257@example.com,555-1577038,Active,true,2025-01-01 07:14:02,LOC-077f854c
CUST-afff82aa,First7258,Last7258,user7258@example.com,555-9434982,Active,true,2025-04-28 15:42:41,LOC-b9a643af
CUST-6e8074a8,First7259,Last7259,user7259@example.com,555-8429119,Active,true,2025-03-23 20:52:17,LOC-5a992245
CUST-b908419f,First7260,Last7260,user7260@example.com,555-7517213,Active,true,2025-03-18 18:00:53,LOC-67c16213
CUST-603bee9b,First7261,Last7261,user7261@example.com,555-2318319,Active,false,2025-05-03 14:23:21,LOC-b1b93835
CUST-11e2264f,First7262,Last7262,user7262@example.com,555-9711079,Suspended,true,2025-01-25 14:03:19,LOC-88998565
CUST-57dd6d1f,First7263,Last7263,user7263@example.com,555-8103113,Active,true,2025-04-16 08:01:55,LOC-2f7105eb
CUST-17ac16a3,First7264,Last7264,user7264@example.com,555-7418397,Suspended,true,2025-06-28 18:50:20,LOC-7e05b9b3
CUST-4d74e522,First7265,Last7265,user7265@example.com,555-5776311,Active,true,2025-03-22 04:06:12,LOC-e3d8d4c0
CUST-70cd8479,First7266,Last7266,user7266@example.com,555-2290556,Active,false,2025-02-05 09:24:15,LOC-78073ae2
CUST-0c20df26,First7267,Last7267,user7267@example.com,555-5993899,Active,true,2025-02-13 09:46:46,LOC-a795146a
CUST-2fe48d7b,First7268,Last7268,user7268@example.com,555-8832647,Active,true,2025-04-10 15:21:36,LOC-d9abcd35
CUST-bc873f38,First7269,Last7269,user7269@example.com,555-4077257,Active,true,2025-06-05 22:54:08,LOC-96c414f0
CUST-5d49e3fa,First7270,Last7270,user7270@example.com,555-1154692,Active,true,2025-03-20 08:30:47,LOC-ca6a8499
CUST-4c412a57,First7271,Last7271,user7271@example.com,555-5008341,Active,true,2025-02-05 17:54:04,LOC-0c3cb31b
